251.337,83.668,55.19,2.488,56.985,18.123,17.553,18.588,18.972,18.659,18.123,0
249.328,81.496,54.413,2.477,55.902,18.379,17.89,18.96,19.251,18.942,18.379,0
247.81,80.854,54.562,2.466,55.826,18.328,17.913,19.042,19.241,18.931,18.328,0
247.522,80.93,55.361,2.456,56.45,18.066,17.717,18.906,19.026,18.712,18.066,0
248.566,80.513,56.604,2.446,57.524,17.673,17.389,18.616,18.671,18.354,17.673,0
250.601,78.872,58.156,2.437,58.904,17.202,16.982,18.212,18.219,17.905,17.202,3
252.899,76.024,59.857,2.429,60.442,16.71,16.547,17.746,17.725,17.417,16.71,3
254.011,74.068,61.439,2.422,61.925,16.28,16.152,17.293,17.271,16.973,16.28,3
253.486,72.89,62.752,2.42,63.218,15.939,15.821,16.899,16.892,16.607,15.939,3
251.573,72.486,63.721,2.427,64.237,15.695,15.569,16.587,16.606,16.333,15.695,3
248.816,73.082,64.371,2.441,64.978,15.535,15.39,16.354,16.401,16.142,15.535,3
246.026,74.748,64.853,2.462,65.535,15.42,15.259,16.173,16.242,15.996,15.42,3
244.331,75.251,65.557,2.485,66.2,15.255,15.107,15.96,16.036,15.806,15.255,3
243.833,73.84,66.779,2.51,67.22,14.978,14.879,15.656,15.72,15.507,14.978,3
244.246,71.522,68.407,2.529,68.504,14.624,14.601,15.287,15.326,15.132,14.624,3
245.237,68.94,70.169,2.54,69.843,14.255,14.32,14.91,14.916,14.743,14.255,3
246.418,65.809,71.748,2.546,70.994,13.939,14.086,14.583,14.56,14.407,13.939,3
247.47,62.537,72.593,2.545,71.607,13.776,13.965,14.392,14.363,14.223,13.776,4
248.366,59.854,72.816,2.539,71.806,13.733,13.926,14.3,14.285,14.155,13.733,4
249.121,57.554,72.521,2.529,71.65,13.79,13.957,14.289,14.301,14.181,13.79,4
249.705,55.164,71.654,2.52,71.025,13.958,14.081,14.379,14.425,14.314,13.958,4
250.049,52.279,70.057,2.511,69.692,14.277,14.351,14.616,14.703,14.599,14.277,4
249.979,51.277,67.415,2.504,67.191,14.844,14.893,15.118,15.242,15.143,14.844,4
249.567,52.615,63.982,2.497,63.722,15.656,15.722,15.892,16.044,15.947,15.656,4
248.966,55.523,60.065,2.494,59.596,16.692,16.831,16.922,17.09,16.99,16.692,4
248.348,59.7,55.972,2.495,55.144,17.909,18.189,18.17,18.34,18.232,17.909,4
247.914,65.588,52.076,2.499,50.808,19.227,19.715,19.554,19.711,19.591,19.227,3
247.934,74.222,48.788,2.505,47.084,20.528,21.283,20.955,21.087,20.949,20.528,3
248.392,83.56,46.187,2.515,44.096,21.682,22.724,22.227,22.329,22.168,21.682,0
249.212,91.925,44.263,2.525,41.839,22.609,23.93,23.282,23.353,23.164,22.609,0
250.31,98.552,42.998,2.534,40.263,23.262,24.848,24.07,24.111,23.89,23.262,0
251.566,103.211,42.355,2.543,39.279,23.611,25.462,24.563,24.578,24.317,23.611,0
252.786,105.453,42.246,2.549,38.682,23.671,25.853,24.796,24.796,24.476,23.671,0
253.813,106.193,42.233,2.552,38.139,23.678,26.223,25.012,24.982,24.594,23.678,0
254.543,106.42,42.154,2.553,37.576,23.723,26.616,25.297,25.206,24.757,23.723,0
254.926,106.82,42.054,2.552,37.069,23.779,26.978,25.611,25.429,24.929,23.779,0
254.964,107.863,42.097,2.55,36.77,23.755,27.197,25.831,25.549,25.009,23.755,0
254.727,108.874,42.416,2.547,36.856,23.577,27.133,25.816,25.467,24.902,23.577,0
254.362,107.872,42.759,2.543,37.164,23.387,26.909,25.691,25.33,24.749,23.387,0
253.914,105.505,42.872,2.539,37.52,23.325,26.653,25.591,25.282,24.691,23.325,0
253.371,103.172,42.653,2.536,37.849,23.447,26.422,25.575,25.384,24.787,23.447,0
252.704,101.979,42.154,2.534,38.156,23.724,26.209,25.626,25.61,25.012,23.724,0
251.894,101.977,41.528,2.534,38.515,24.082,25.965,25.674,25.882,25.291,24.082,0
251.021,101.619,40.939,2.536,38.95,24.429,25.676,25.671,26.122,25.545,24.429,0
250.164,100.549,40.484,2.542,39.492,24.702,25.325,25.59,26.278,25.719,24.702,0
249.375,98.951,40.239,2.551,40.207,24.852,24.877,25.397,26.308,25.772,24.852,0
248.683,97.017,40.279,2.56,41.195,24.827,24.279,25.049,26.173,25.658,24.827,0
248.122,94.747,40.752,2.57,42.833,24.54,23.362,24.476,25.865,25.343,24.54,0
247.692,93.451,41.46,2.577,44.965,24.123,22.269,23.803,25.501,24.948,24.123,0
247.414,93.454,42.24,2.581,47.271,23.679,21.183,23.134,25.118,24.533,23.679,0
247.314,93.682,43,2.58,49.47,23.26,20.23,22.528,24.726,24.124,23.26,0
247.398,91.838,43.671,2.574,51.303,22.9,19.498,22.031,24.341,23.741,22.9,0
247.643,87.587,44.316,2.564,52.74,22.567,18.965,21.63,23.982,23.382,22.567,0
247.939,84.12,45.049,2.55,53.956,22.201,18.539,21.263,23.61,23.004,22.201,0
248.198,82.316,45.892,2.537,55.007,21.795,18.183,20.916,23.222,22.599,21.795,0
248.353,81.54,46.789,2.527,55.874,21.376,17.899,20.613,22.847,22.196,21.376,0
248.351,80.588,47.616,2.52,56.492,21.002,17.702,20.397,22.542,21.853,21.002,0
248.158,78.367,48.169,2.517,56.695,20.761,17.638,20.355,22.404,21.659,20.761,3
247.891,74.997,48.504,2.519,56.633,20.618,17.657,20.445,22.395,21.58,20.618,3
247.704,71.425,48.808,2.522,56.554,20.489,17.683,20.579,22.415,21.524,20.489,3
247.703,68.694,49.246,2.524,56.649,20.308,17.653,20.681,22.386,21.415,20.308,3
247.935,67.788,49.939,2.526,57.041,20.026,17.531,20.698,22.252,21.204,20.026,3
247.993,69.784,50.755,2.525,58.187,19.704,17.19,20.679,22.183,20.99,19.704,3
247.17,72.545,51.202,2.523,60.044,19.531,16.665,20.806,22.487,20.997,19.531,3
244.869,74.255,50.975,2.525,61.76,19.62,16.197,21.186,23.238,21.318,19.62,3
240.854,73.742,50.029,2.53,62.344,19.995,16.044,21.835,24.315,21.929,19.995,3
235.293,70.049,48.53,2.54,60.884,20.612,16.429,22.688,25.454,22.715,20.612,3
229.479,64.175,47.475,2.552,59.007,21.067,16.953,23.258,26.121,23.236,21.067,4
224.917,59.467,47.505,2.566,58.476,21.052,17.103,23.214,26.102,23.213,21.052,4
222.362,56.909,48.65,2.576,59.609,20.569,16.787,22.583,25.465,22.667,20.569,4
221.902,55.991,50.568,2.579,61.962,19.791,16.153,21.588,24.445,21.795,19.791,4
223.076,55.53,52.606,2.576,64.62,19.016,15.482,20.597,23.428,20.929,19.016,4
224.592,54.664,53.89,2.567,66.35,18.559,15.074,19.99,22.813,20.416,18.559,4
225.515,54.236,54.325,2.554,66.877,18.408,14.953,19.77,22.591,20.244,18.408,4
225.738,54.128,54.29,2.54,66.605,18.42,15.014,19.781,22.587,20.254,18.42,4
225.54,53.75,54.169,2.527,65.99,18.461,15.154,19.879,22.636,20.301,18.461,4
225.425,52.541,54.268,2.515,65.403,18.427,15.29,19.947,22.613,20.269,18.427,4
226.12,51.961,54.913,2.504,65.224,18.212,15.332,19.857,22.352,20.041,18.212,4
227.645,52.479,55.959,2.495,65.411,17.874,15.288,19.643,21.772,19.679,17.874,4
229.797,53.547,57.313,2.487,65.956,17.455,15.163,19.33,20.881,19.226,17.455,4
232.347,54.717,59.006,2.48,66.971,16.956,14.935,18.915,19.787,18.683,16.956,4
235.02,55.864,61.128,2.473,68.641,16.365,14.571,18.374,18.702,18.035,16.365,4
237.46,57.272,63.83,2.466,71.175,15.678,14.058,17.704,17.78,17.278,15.678,4
239.529,57.857,66.869,2.46,74.198,14.972,13.49,16.995,16.954,16.494,14.972,4
241.176,57.188,69.797,2.455,77.092,14.341,12.981,16.356,16.235,15.789,14.341,4
242.384,55.689,72.174,2.449,79.284,13.861,12.616,15.875,15.683,15.248,13.861,4
243.17,54.402,73.602,2.441,80.271,13.587,12.458,15.617,15.353,14.932,13.587,4
243.516,54.385,73.519,2.432,79.448,13.602,12.588,15.665,15.336,14.928,13.602,4
243.569,54.329,72.511,2.423,77.643,13.793,12.885,15.884,15.504,15.115,13.793,4
243.471,54.021,71.466,2.416,75.983,13.994,13.163,16.081,15.673,15.311,13.994,4
243.363,53.873,71.074,2.41,75.324,14.07,13.277,16.105,15.698,15.371,14.07,4
243.406,54.292,71.806,2.408,76.248,13.927,13.116,15.852,15.475,15.19,13.927,4
243.788,55.611,73.925,2.409,79.104,13.533,12.65,15.312,14.98,14.739,13.533,4
244.415,57.424,76.567,2.412,82.657,13.069,12.111,14.714,14.418,14.215,13.069,4
245.109,59.244,79.206,2.416,86.071,12.633,11.628,14.175,13.897,13.725,12.633,4
245.698,60.78,81.596,2.42,88.873,12.26,11.256,13.742,13.455,13.306,12.26,4
246.009,61.931,83.54,2.422,90.657,11.971,11.031,13.441,13.116,12.982,11.971,4
245.919,63.16,84.845,2.421,91.107,11.786,10.976,13.286,12.897,12.771,11.786,4
245.606,64.075,85.643,2.421,90.613,11.676,11.037,13.228,12.761,12.642,11.676,4
245.24,64.526,86.097,2.421,89.584,11.615,11.164,13.22,12.678,12.565,11.615,4
244.93,64.553,86.341,2.422,88.344,11.582,11.32,13.23,12.624,12.519,11.582,4
244.749,64.184,86.5,2.425,87.191,11.561,11.47,13.229,12.578,12.484,11.561,4
244.712,61.969,86.666,2.427,86.363,11.539,11.58,13.193,12.526,12.447,11.539,4
244.778,59.196,87.07,2.428,85.946,11.485,11.636,13.096,12.436,12.376,11.485,4
244.988,57.08,87.915,2.428,85.946,11.375,11.635,12.927,12.286,12.245,11.375,4
245.454,55.87,89.29,2.427,86.318,11.202,11.586,12.687,12.069,12.045,11.202,4
246.344,55.056,91.169,2.424,86.96,10.97,11.499,12.395,11.795,11.785,10.97,4
247.993,54.651,92.901,2.422,87.359,10.766,11.447,12.16,11.564,11.558,10.766,4
250.251,54.529,93.671,2.42,87.098,10.676,11.481,12.075,11.47,11.458,10.676,4
252.739,54.342,93.03,2.422,86.036,10.751,11.625,12.19,11.564,11.54,10.751,4
255,54.082,90.709,2.427,84.132,11.032,11.891,12.546,11.893,11.846,11.032,4
256.497,54.232,86.511,2.437,81.387,11.568,12.291,13.19,12.509,12.431,11.568,4
256.622,56.248,80.578,2.449,77.869,12.439,12.853,14.203,13.506,13.384,12.439,4
255.839,59.971,73.874,2.463,73.924,13.598,13.549,15.524,14.827,14.653,13.598,4
254.846,65.342,67.21,2.478,69.88,14.956,14.337,17.044,16.372,16.143,14.956,3
254.226,71.874,61.252,2.492,66.066,16.382,15.156,18.61,17.988,17.709,16.382,3
254.474,78.172,56.66,2.503,62.862,17.672,15.916,19.997,19.446,19.132,17.672,3
255.549,82.366,54.311,2.509,60.945,18.42,16.412,20.752,20.273,19.963,18.42,0
256.557,84.902,54.369,2.511,60.804,18.398,16.448,20.636,20.316,19.949,18.398,0
256.828,86.952,56.799,2.506,62.762,17.647,15.956,19.7,19.703,19.133,17.647,0
256.134,88.779,61.611,2.494,67.081,16.308,14.96,18.104,18.559,17.67,16.308,0
254.627,89.467,68.838,2.475,73.984,14.578,13.555,16.072,16.952,15.775,14.578,0
253.379,87.56,77.934,2.45,83.221,12.906,12.081,14.117,15.103,13.938,12.906,0
253.28,81.775,87.116,2.419,92.909,11.548,10.828,12.527,13.467,12.443,11.548,0
254.555,73.504,95.196,2.382,101.727,10.542,9.868,11.342,12.211,11.329,10.542,3
256.952,64.585,101.567,2.346,108.919,9.859,9.196,10.532,11.333,10.564,9.859,4
259.825,56.301,105.934,2.313,113.977,9.443,8.777,10.036,10.774,10.086,9.443,4
261.811,51.755,108.638,2.286,116.373,9.206,8.593,9.767,10.392,9.79,9.206,4
262.314,50.315,110.312,2.269,116.54,9.066,8.581,9.627,10.084,9.586,9.066,4
261.29,50.251,111.051,2.267,115.213,9.005,8.681,9.594,9.877,9.473,9.005,4
258.938,50.169,110.791,2.277,112.998,9.026,8.851,9.669,9.81,9.466,9.026,4
255.674,48.964,109.5,2.31,110.338,9.133,9.065,9.848,9.9,9.572,9.133,4
252.147,48.801,106.8,2.361,106.759,9.366,9.371,10.171,10.169,9.826,9.366,4
248.855,49.602,102.784,2.398,102.146,9.738,9.802,10.645,10.601,10.23,9.738,4
246.035,51.426,97.863,2.426,96.854,10.235,10.344,11.249,11.167,10.764,10.235,4
243.803,54.313,92.455,2.447,91.256,10.834,10.978,11.957,11.835,11.404,10.834,4
242.213,57.732,86.952,2.463,85.648,11.511,11.687,12.737,12.568,12.124,11.511,4
241.348,61.359,81.792,2.472,80.468,12.243,12.445,13.544,13.326,12.894,12.243,4
241.017,64.599,77.041,2.476,75.894,13.004,13.199,14.351,14.112,13.685,13.004,4
241.042,68.144,72.698,2.477,71.917,13.78,13.925,15.145,14.925,14.484,13.78,3
241.228,72.176,68.804,2.476,68.492,14.552,14.614,15.91,15.741,15.271,14.552,3
241.307,75.573,65.45,2.477,65.589,15.288,15.253,16.619,16.523,16.017,15.288,3
240.731,74.572,62.687,2.478,63.119,15.963,15.852,17.271,17.251,16.705,15.963,3
239.246,70.014,60.09,2.481,60.638,16.658,16.506,17.973,18.007,17.424,16.658,3
236.706,64.524,57.211,2.49,57.726,17.509,17.354,18.875,18.929,18.318,17.509,4
233.034,59.757,53.799,2.502,54.201,18.631,18.494,20.11,20.142,19.507,18.631,4
228.251,56.087,49.821,2.52,50.154,20.104,19.971,21.759,21.75,21.079,20.104,4
222.473,52.512,45.528,2.542,45.954,22.038,21.828,23.95,23.913,23.161,22.038,4
216.243,49.747,41.449,2.567,42.034,24.24,23.891,26.475,26.424,25.551,24.24,4
210.059,47.912,38.005,2.59,38.724,26.407,25.908,28.992,28.93,27.923,26.407,4
204.356,46.727,35.461,2.609,36.246,28.242,27.627,31.161,31.084,29.954,28.242,4
199.59,45.958,33.958,2.62,34.738,29.457,28.797,32.645,32.549,31.329,29.457,4
196.57,44.605,33.982,2.622,34.687,29.43,28.83,32.689,32.57,31.351,29.43,4
195.448,42.957,35.233,2.614,35.9,28.416,27.886,31.561,31.452,30.288,28.416,4
196.42,41.895,37.559,2.597,38.278,26.711,26.213,29.608,29.55,28.465,26.711,4
199.659,42.301,40.91,2.574,41.756,24.547,24.053,27.115,27.128,26.137,24.547,4
205.174,45.029,45.172,2.548,46.151,22.197,21.727,24.417,24.483,23.603,22.197,4
212.65,49.306,49.993,2.522,51.011,20.078,19.675,22.008,22.087,21.32,20.078,4
220.754,52.465,54.694,2.498,55.653,18.355,18.034,20.066,20.134,19.466,18.355,4
228.339,54.221,58.657,2.478,59.509,17.084,16.837,18.638,18.69,18.098,17.084,4
234.6,55.28,61.516,2.464,62.298,16.267,16.062,17.713,17.757,17.215,16.267,4
238.939,56.397,63.165,2.455,64.027,15.833,15.62,17.207,17.265,16.744,15.833,4
241.115,57.175,63.45,2.451,64.692,15.761,15.458,17.078,17.195,16.659,15.761,4
242.054,57.709,62.884,2.45,64.624,15.904,15.475,17.164,17.353,16.795,15.904,4
242.387,58.261,61.893,2.451,64.104,16.16,15.601,17.353,17.606,17.038,16.16,4
242.405,58.692,60.728,2.452,63.333,16.47,15.791,17.585,17.891,17.326,16.47,4
242.241,58.385,59.544,2.452,62.482,16.796,16.006,17.823,18.178,17.624,16.796,4
241.71,58.084,58.567,2.451,61.781,17.076,16.187,18.007,18.413,17.872,17.076,4
240.763,57.685,57.937,2.451,61.45,17.261,16.273,18.095,18.566,18.03,17.261,4
239.52,56.876,57.741,2.452,61.708,17.319,16.206,18.063,18.625,18.077,17.319,4
238.192,55.626,58.024,2.453,62.637,17.235,15.968,17.899,18.585,18.003,17.235,4
237.079,54.164,58.794,2.455,64.134,17.009,15.595,17.608,18.432,17.801,17.009,4
236.642,52.314,59.814,2.455,65.464,16.72,15.277,17.274,18.174,17.521,16.72,4
236.893,50.757,60.714,2.454,66.283,16.472,15.087,16.995,17.916,17.266,16.472,4
237.697,50.098,61.197,2.451,66.514,16.341,15.034,16.841,17.767,17.126,16.341,4
238.848,50.532,61.073,2.448,66.134,16.375,15.122,16.857,17.798,17.156,16.375,4
240.044,51.895,60.258,2.447,65.155,16.597,15.349,17.064,18.045,17.388,16.597,4
240.544,52.738,58.637,2.449,63.872,17.061,15.659,17.522,18.655,17.917,17.061,4
239.809,53.103,56.519,2.456,62.798,17.708,15.926,18.182,19.675,18.73,17.708,4
237.494,54.212,54.193,2.469,61.617,18.473,16.234,18.989,20.965,19.723,18.473,4
233.523,56.353,51.816,2.488,59.8,19.318,16.736,19.916,22.361,20.8,19.318,4
228.143,58.341,49.454,2.509,56.944,20.232,17.574,20.959,23.717,21.89,20.232,4
222.538,57.656,47.231,2.531,53.379,21.189,18.767,22.126,24.998,22.964,21.189,4
218.159,54.602,45.451,2.55,50.162,22.017,19.973,23.218,26.098,23.883,22.017,4
