155.739	1.551	2.732	14.924	4.958	3.29510045	0	56
172.362	0.773	2.706	17.069	5.243	3.805219461	0	57
156.958	0.299	2.662	14.237	4.671	4.613708396	0	58
156.865	2.735	2.715	10.336	4.757	4.20816731	0	59
159.923	0.882	2.674	18.71	4.906	3.942838077	0	60
158.9	1.906	2.693	21.729	5.385	3.188362549	0	61
151.503	1.714	2.708	10.403	5.012	3.098932928	0	62
155.172	1.343	2.74	11.422	5.071	4.479729553	0	63
158.309	0.791	2.699	11.165	4.868	4.42693307	0	64
160.921	1.783	2.71	11.532	4.836	3.656098585	0	65
155.361	1.749	2.719	10.642	4.816	2.853552814	0	66
155.877	0.628	2.724	10.562	5.119	3.818571212	0	67
157.22	2.061	2.718	11.474	5.168	3.469159912	0	68
157.937	1.122	2.699	12.079	5.088	3.374799102	0	69
156.916	1.998	2.684	24.631	4.641	3.755555951	0	70
157.263	1.491	2.691	13.653	5.024	3.363852185	0	71
163.884	0.946	2.701	14.711	4.702	3.259742679	0	72
156.587	1.821	2.781	13.295	5.068	3.778557921	0	73
157.312	0.652	2.727	15.349	4.793	4.625670329	0	74
157.787	1.55	2.722	21.136	4.942	4.299217927	0	75
154.995	1.593	2.705	10.448	5.082	3.001683965	0	76
159.272	2.001	2.717	16.109	4.765	3.049676504	0	77
157.019	0.542	2.692	10.374	5.244	4.436325278	0	78
168.593	6.02	2.693	11.171	4.796	3.010441164	0	79
156.195	1.649	2.718	23.143	5.056	4.614676292	0	80
157.027	-0.058	2.679	11.109	4.657	4.459448626	0	81
163.397	0.365	2.697	10.372	4.951	3.634055366	0	82
154.972	2.409	2.723	10.565	4.86	3.213191449	0	83
157.266	2.818	2.66	11.435	5.118	4.581485697	0	84
153.925	0.434	2.721	16.775	4.718	4.609769351	0	85
157.709	0.857	2.705	11.973	5.049	4.581371442	0	86
156.56	1.493	2.741	16.183	4.782	4.471759074	0	87
157.215	1.172	2.689	11.178	4.893	4.438048016	0	88
155.222	1.682	2.735	7.22	4.755	4.108249708	0	89
152.293	0.274	2.709	10.478	4.712	4.602059991	0	90
155.331	0.683	2.697	14.683	4.754	4.223749331	0	91
155.187	1.554	2.7	12.48	4.729	4.475607245	0	92
162.097	-1.161	2.706	16.835	4.721	4.595204243	0	93
156.699	1.085	2.697	9.952	5.139	4.565550379	0	94
161.486	0.117	2.728	13.891	4.836	4.620407285	0	95
157.126	1.479	2.704	15.247	5.257	4.708397358	0	96
154.614	0.848	2.688	11.712	4.793	4.165682704	0	97
159.671	2.401	2.675	24.39	5.181	3.28614175	0	98
156.872	1.18	2.701	13.46	4.726	3.454089903	0	99
157.703	1.085	2.719	17.055	4.858	4.617598448	0	100
155.937	1.085	2.684	13.459	5.258	4.425971995	0	101
157.163	1.739	2.782	12.927	4.991	3.867701131	0	102
158.521	3.387	2.676	22.023	5.262	3.666629067	0	103
163.865	2.024	2.732	21.803	5.124	3.736214937	0	104
161.761	-0.096	2.693	11.051	4.661	4.209974534	0	105
162.755	2.646	2.673	21.643	4.773	3.621834601	0	106
164.56	10.177	2.731	22.267	4.764	2.446325871	0	107
156.453	1.158	2.701	16.082	4.848	4.372057719	0	108
175.873	5.232	2.729	24.9	4.937	3.965438122	0	109
156.653	1.59	2.685	14.137	4.945	3.705548221	0	110
161.45	1.802	2.691	10.738	4.785	4.622909943	0	111
154.574	1.068	2.72	10.782	5.112	4.626358735	0	112
158.439	1.242	2.685	13.635	4.701	3.780731171	0	113
160.438	2.514	2.723	12.266	4.85	3.799811607	0	114
159.613	1.644	2.708	19.559	4.851	3.793824596	0	115
160.457	2.771	2.683	14.91	4.784	3.188668391	0	116
154.411	0.881	2.69	11.148	5.228	3.647206673	0	117
161.011	1.16	2.718	9.317	5.198	3.297906856	0	118
162.932	3.289	2.727	14.598	4.998	4.108970244	0	119
157.613	0.85	2.702	12.304	4.915	4.473574492	0	120
153.489	2.159	2.715	10.312	4.883	4.590855238	0	121
157.217	1.879	2.665	18.109	5.086	4.108149201	0	122
161.031	1.873	2.712	13.747	4.741	4.623437682	0	123
155.755	0.602	2.714	11.312	5.019	3.57003924	0	124
157.607	1.786	2.711	15.343	5.005	4.67650557	0	125
159.197	0.712	2.722	14.352	4.776	4.609327732	0	126
162.284	3.906	2.726	13.23	4.944	2.666062856	0	127
172.312	0.224	2.768	12.38	4.927	3.544591984	0	128
157.987	-0.579	2.734	11.828	5.123	3.787162955	0	129
153.741	1.704	2.722	13.286	4.957	4.58679936	0	130
161.478	3.217	2.736	16.418	4.844	4.010657509	0	131
158.785	1.79	2.699	12.301	5.512	3.014900066	0	132
156.916	1.998	2.684	24.631	4.641	3.755555951	0	133
152.361	1.329	2.712	9.577	5.036	3.288691346	0	134
156.857	0.336	2.729	10.295	4.87	4.338473347	0	135
155.631	1.691	2.728	21.316	5.04	4.467770725	0	136
159.238	0.28	2.708	8.387	5.12	4.294554663	0	137
157.43	1.82	2.709	22.124	4.975	4.616998705	0	138
156.479	0.891	2.719	8.788	4.79	4.627454233	0	139
155.172	1.343	2.74	11.422	5.071	4.479729553	0	140
155.239	0.825	2.712	9.727	5.131	4.337634721	0	141
155.046	0.61	2.691	17.504	4.822	4.163516212	0	142
154.249	0.538	2.718	12.737	4.922	3.618476424	0	143
157.178	0.536	2.707	14.601	4.792	4.588217773	0	144
159.724	0.745	2.719	15.252	5.027	4.496483174	0	145
156.909	0.895	2.705	12.825	5.183	3.773882725	0	146
171.098	-1.144	2.742	15.625	4.789	4.052670015	0	147
165.978	0.66	2.709	18.51	4.865	4.572877722	0	148
155.665	1.841	2.717	13.297	4.843	4.447977067	0	149
162.154	-0.386	2.712	18.946	4.695	4.424371825	0	150
157.841	0.21	2.718	15.376	4.745	3.993292206	0	151
165.533	1.452	2.727	11.085	5.065	3.617212611	0	152
154.208	1.983	2.694	10.376	4.677	4.502097737	0	153
156.777	5.439	2.667	19.98	5.221	3.833118732	0	154
157.504	0.298	2.666	14.69	4.63	4.615564294	0	155
158.854	1.083	2.717	19.719	4.775	3.150726974	0	156
152.106	1.328	2.746	13.769	5.229	3.432279321	0	157
157.423	0.531	2.718	17.269	4.855	4.559804129	0	158
156.863	0.421	2.702	17.798	4.882	4.543159394	0	159
159.107	0.513	2.706	16.565	5.153	3.755968105	0	160
163.874	3.427	2.726	15.755	4.868	3.144439073	0	161
161.761	-0.096	2.693	11.051	4.661	4.209974534	0	162
159.772	0.543	2.705	10.22	5.13	3.924565568	0	163
155.703	0.808	2.698	12.981	4.925	4.415346147	0	164
160.208	1.548	2.666	15.808	4.71	3.172794936	0	165
159.325	0.951	2.697	9.197	5.157	4.612848858	0	166
161.658	1.961	2.708	11.986	4.709	4.616372889	0	167
157.057	1.642	2.687	17.77	4.699	3.944634007	0	168
156.479	0.891	2.719	8.788	4.79	4.627454233	0	169
159.523	2.056	2.728	20.193	4.83	4.104094327	0	170
155.102	1.224	2.7	11.584	5.074	4.625755915	0	171
155.894	0.032	2.706	11.411	5.176	3.81583599	0	172
156.604	-0.245	2.757	16.644	4.842	3.173802587	0	173
158.716	2.539	2.723	16.045	4.834	3.709987989	0	174
164.261	4.664	2.724	23.666	4.912	3.145057111	0	175
156.503	3.464	2.699	22.097	5.208	3.572297932	0	176
158.579	0.54	2.715	14.585	4.886	4.58393304	0	177
154.612	0.025	2.729	13.276	5.112	3.941161421	0	178
160.253	2.611	2.743	10.772	5.032	3.886569229	0	179
155.573	0.674	2.713	13.074	5.121	4.492615134	0	180
162.283	4.144	2.719	22.12	5.009	3.427144024	0	181
158.648	5.463	2.718	17.411	5.405	4.867927661	0	182
161.78	0.716	2.72	15.876	5.196	4.303501274	0	183
155.025	4.234	2.683	13.972	4.7	4.166373773	0	184
154.473	2.081	2.688	11.271	4.848	4.603269499	0	185
154.783	1.743	2.721	17.801	5.078	3.257178969	0	186
158.284	0.719	2.687	13.563	4.852	4.563054532	0	187
156.783	1.771	2.695	14.59	5.159	4.281564905	0	188
156.134	0.728	2.713	11.606	5.118	4.113103149	0	189
162.378	1.589	2.733	12.279	4.835	3.804491021	0	190
159.859	3.153	2.727	14.339	4.984	4.22706887	0	191
156.237	1.303	2.731	11.711	5.156	4.076638878	0	192
157.198	2.183	2.698	22.199	6.116	3.281078386	0	193
160.463	2.615	2.702	13.011	5.115	2.783250218	0	194
159.187	1.774	2.718	10.368	5.112	4.615281344	0	195
154.579	0.627	2.679	13.644	5.076	4.16460616	0	196
153.046	2.112	2.78	17.169	5.436	4.069597361	0	197
155.409	1.268	2.676	11.009	5.364	4.017450312	0	198
157.635	3.611	2.713	22.497	4.961	3.656943438	0	199
158.162	1.037	2.7	15.219	5.046	4.622602175	0	200
153.92	4.298	2.742	14.642	4.259	3.577425846	1	201
150.933	2.103	2.772	13.662	3.972	4.245167019	1	202
154.116	2.232	2.74	13.471	3.809	4.199018555	1	203
155.011	0.999	2.721	17.419	4.571	3.656630055	1	204
158.511	2.953	2.762	12.296	4.306	3.350691005	1	205
154.558	2.125	2.704	11.386	4.622	4.574777381	1	206
155.446	1.727	2.733	15.899	4.339	3.846698812	1	207
175.888	12.651	2.713	12.495	3.375	1.912870091	1	208
156.505	1.05	2.744	14.541	4.611	3.469590085	1	209
162.461	3.059	2.735	17.768	4.485	2.74514118	1	210
155.83	1.484	2.775	13.415	4.079	4.616710862	1	211
159.359	-0.196	2.766	10.935	4.286	3.756071539	1	212
156.681	2.183	2.734	20.84	4.514	4.356342432	1	213
155.995	2.551	2.805	9.579	4.018	3.362950446	1	214
178.766	9.563	2.681	22.354	3.322	2.116876605	1	215
161.061	6.237	2.739	20.972	3.726	3.353617563	1	216
154.565	3.228	2.776	16.036	4.501	4.047776567	1	217
186.618	14.208	2.628	10.994	3.743	1.187069271	1	218
164.885	9.838	2.794	24.253	4.541	2.385216485	1	219
176.423	9.335	2.7	23.976	4.094	2.063761062	1	220
158.913	4.017	2.726	23.09	3.814	3.211650933	1	221
162.697	2.174	2.713	14.931	4.623	3.698156417	1	222
159.45	6.162	2.745	15.422	3.932	2.99868906	1	223
158.397	2.055	2.756	13.308	4.259	4.483208447	1	224
162.256	6.667	2.683	15.29	4.001	2.17534943	1	225
156.838	0.369	2.739	14.15	4.191	4.547222259	1	226
159.158	3.408	2.762	15.764	4.214	3.483592717	1	227
167.518	1.114	2.803	19.501	4.196	3.739995595	1	228
157.371	-0.396	2.701	13.294	4.136	4.044056947	1	229
170.462	12.402	2.712	20.054	3.332	2.480580351	1	230
154.991	1.743	2.756	12.768	4.207	4.445289545	1	231
156.075	0.504	2.745	11.682	4.627	3.961233381	1	232
158.733	3.152	2.78	16.955	4.041	2.323198455	1	233
153.76	1.468	2.788	11.494	4.734	4.62474815	1	234
162.058	7.824	2.747	10.974	4.085	2.170223566	1	235
153.156	1.504	2.753	10.446	4.705	4.202606574	1	236
163.144	3.424	2.745	23.711	4.31	3.097867878	1	237
164.4	3.809	2.728	17.344	3.994	3.759680458	1	238
169.949	9.537	2.738	18.415	4.255	2.418269796	1	239
155.379	1.466	2.701	12.924	4.465	4.153809287	1	240
153.769	2.013	2.687	13.092	4.295	3.324029215	1	241
155.526	0.672	2.714	8.345	4.573	3.065428451	1	242
160.279	8.852	2.772	19.758	3.86	2.976384831	1	243
162.073	2.358	2.743	12.561	3.767	3.536323052	1	244
158.244	6.102	2.713	13.095	3.633	2.363713491	1	245
161.153	3.131	2.748	13.819	4.724	4.343788696	1	246
159.867	0.462	2.731	9.131	4.571	4.602437718	1	247
161.043	4.357	2.765	22.996	3.943	2.717915037	1	248
158.952	2.832	2.737	21.026	4.171	4.160438247	1	249
154.436	1.809	2.731	16.625	4.572	3.801835389	1	250
160.151	12.579	2.751	18.761	3.607	2.38032342	1	251
156.322	1.534	2.726	18.423	4.612	4.616536521	1	252
161.415	2.745	2.762	14.013	4.678	4.254286963	1	253
159.549	4.443	2.776	18.382	3.814	2.35546493	1	254
156.844	0.723	2.739	17.412	4.695	3.902435718	1	255
160.878	8.956	2.726	8.603	3.54	2.63118088	1	256
154.603	5.479	2.759	16.432	3.749	3.765623857	1	257
155.74	2.986	2.746	15.546	3.704	3.989144414	1	258
156.394	1.128	2.731	9.215	4.508	4.613613953	1	259
158.024	0.535	2.719	19.073	4.488	3.854732959	1	260
162.568	3.212	2.751	14.322	4.741	4.274856178	1	261
156.871	1.012	2.78	9.195	4.673	4.315042356	1	262
162.52	11.08	2.822	18.92	4.104	2.278325953	1	263
170.857	10.018	2.695	22.563	3.519	2.518853347	1	264
150.699	0.932	2.754	14.983	4.8	3.94928591	1	265
152.977	1.307	2.772	14.397	3.872	4.314686589	1	266
157.743	0.916	2.734	17.535	4.598	4.617553672	1	267
151.975	0.259	2.715	11.605	4.63	4.602059991	1	268
168.715	2.245	2.733	18.118	3.935	2.836749971	1	269
162.6	12.097	2.738	16.968	3.778	1.720936202	1	270
158.409	2.7	2.748	15.754	3.992	2.956609227	1	271
164.368	7.374	2.713	15.349	3.936	2.236368448	1	272
153.978	4.886	2.76	18.672	4.054	3.494810551	1	273
164.05	2.88	2.706	16.027	4.587	3.245963754	1	274
153.552	8.634	2.724	18.009	3.554	2.982339539	1	275
152.996	9.033	2.751	20.395	3.855	2.5301177	1	276
164.037	4.783	2.75	17.394	3.74	2.897984275	1	277
154.596	1.127	2.747	19.009	4.511	3.608541116	1	278
150.049	0.744	2.765	16.131	4.584	4.370912412	1	279
160.349	4.57	2.74	10.548	4.076	3.225714692	1	280
164.545	1.711	2.698	11.625	4.549	3.46715019	1	281
153.989	1.393	2.779	18.515	4.452	4.620287323	1	282
154.096	0.536	2.718	15.262	4.671	4.202235132	1	283
155.099	7.213	2.759	23.427	3.847	2.391206897	1	284
159.202	2.552	2.668	8.799	4.072	4.470561424	1	285
154.363	2.589	2.724	14.325	3.814	3.81407311	1	286
153.709	3.002	2.763	15.113	3.945	3.114525251	1	287
151.693	2.871	2.762	18.64	4.395	3.674900437	1	288
153.775	2.125	2.764	12.566	4.269	2.771265499	1	289
155.38	1.606	2.745	10.551	4.517	4.1293379	1	290
163.326	1.206	2.698	21.499	4.49	3.673884948	1	291
154.956	7.269	2.76	18.733	4.62	3.070953908	1	292
165.438	5.693	2.737	22.651	4.547	4.43508823	1	293
153.963	1.179	2.765	9.167	4.494	4.618076184	1	294
159.919	6.518	2.759	23.367	3.712	2.466688233	1	295
157.096	0.867	2.722	10.828	4.606	4.266593356	1	296
158.559	1.866	2.701	14.08	4.585	4.448086846	1	297
159.521	3.602	2.729	13.877	4.728	2.714186369	1	298
158.426	2.951	2.744	13.599	4.731	4.382160336	1	299
155.713	2.249	2.749	15.956	3.974	3.407111881	1	300
150.422	2.562	2.767	10.816	3.891	3.151970459	1	301
163.553	10.351	2.725	8.23	3.508	2.284548034	1	302
156.417	3.584	2.779	14.04	4.321	3.262531534	1	303
156.71	0.599	2.73	10.034	4.324	4.528237231	1	304
152.169	3.305	2.787	10.756	4.047	3.333946376	1	305
157.209	8.036	2.711	22.433	3.212	2.469910338	1	306
169.946	7.455	2.736	19.239	3.563	2.14664268	1	307
164.739	1.318	2.739	23.538	4.61	4.077943554	1	308
179.662	13.02	2.7	11.687	3.38	1.952526072	1	309
163.663	0.723	2.727	14.543	4.397	3.531514042	1	310
186.106	10.904	2.722	17.836	3.525	2.625562459	1	311
161.087	11.237	2.75	16.886	4.191	2.342801536	1	312
154.056	3.317	2.748	10.711	3.811	3.96054336	1	313
152.273	1.345	2.777	14.966	4.456	4.059199814	1	314
156.4	2.357	2.766	20.966	4.373	4.258076911	1	315
152.424	7.574	2.759	18.505	3.933	2.948727324	1	316
169.783	10.078	2.669	15.396	3.781	1.664717172	1	317
158.558	1.071	2.685	10.876	4.527	3.160650074	1	318
177.741	12.702	2.691	23.429	3.715	1.928656965	1	319
154.775	1.283	2.755	12.492	4.164	4.553947559	1	320
155.344	0.707	2.733	10.129	4.737	4.27639808	1	321
154.16	0.33	2.773	14.157	4.68	4.359029982	1	322
163.746	4.572	2.763	22.683	4.032	2.75376302	1	323
154.803	2.88	2.797	14.639	4.128	3.436840127	1	324
159.205	2.176	2.761	7.866	3.983	2.656638577	1	325
162.092	5.212	2.756	24.428	4.084	2.509597645	1	326
156.236	3.472	2.766	11.922	3.93	3.57102285	1	327
152.456	6.912	2.767	24.419	3.786	2.764475774	1	328
158.406	0.37	2.762	14.627	4.101	3.782409124	1	329
167.863	11.006	2.706	24.502	3.582	2.360224087	1	330
152.792	1.644	2.749	10.533	4.63	3.390869075	1	331
156.895	1.106	2.781	10.18	4.681	4.278479452	1	332
154.969	3.933	2.75	18.371	4.365	3.979757869	1	333
162.597	2.855	2.723	19.136	4.19	3.682052881	1	334
149.3	2.995	2.776	12.086	3.984	4.383128944	1	335
156.155	1.83	2.764	17.209	4.392	4.62928645	1	336
168.128	4.478	2.707	11.735	3.993	1.83775253	1	337
155.772	1.872	2.78	13.112	4.398	3.883646788	1	338
153.297	1.604	2.803	12.736	4.202	3.516307128	1	339
160.836	3.128	2.747	19.068	4.778	3.087226842	1	340
155.351	0.671	2.724	11.804	4.581	4.619454084	1	341
159.718	2.408	2.763	19.501	4.664	3.915449805	1	342
153.127	3.655	2.704	21.365	4.582	3.799485221	1	343
157.809	1.826	2.766	14.013	3.907	4.627191336	1	344
156.713	3.39	2.765	11.437	3.935	3.588516524	1	345
159.659	0.394	2.747	14.997	4.705	4.619016372	1	346
156.804	2.017	2.737	11.869	4.557	3.65328296	1	347
156.505	0.624	2.72	11.943	4.189	4.623628605	1	348
156.121	2.806	2.797	10.234	4.207	3.037748314	1	349
158.706	0.749	2.687	14.656	4.493	3.474723568	1	350
173.565	5.62	2.666	11.59	3.455	1.848712419	1	351
155.307	3.902	2.765	17.667	4.101	3.276646742	1	352
156.765	3.527	2.774	20.92	4.082	3.598514308	1	353
167.849	8.461	2.734	23.803	3.494	2.729218263	1	354
158.023	1.467	2.722	14.554	3.348	3.172695734	1	355
155.535	2.424	2.733	21.757	4.173	3.51453819	1	356
156.607	3.128	2.766	11.488	4.128	3.568997397	1	357
155.36	1.259	2.722	10.319	4.689	4.613570964	1	358
155.384	4.335	2.757	14.101	4.404	3.533316178	1	359
161.1	2.505	2.753	24.105	3.983	3.853562063	1	360
167.102	11.817	2.816	20.459	4.242	2.277783356	1	361
162.92	6.477	2.706	17.112	4.37	2.8291725	1	362
162.23	11.096	2.737	19.689	3.578	2.040594429	1	363
162.649	3.325	2.729	20.178	4.478	4.409432974	1	364
156.141	3.025	2.769	24.612	3.917	3.301451057	1	365
156.75	6.678	2.745	13.677	3.634	2.422535673	1	366
158.762	2.431	2.777	12.123	4.088	3.43826238	1	367
154.826	4.173	2.754	12.717	4.086	4.067589169	1	368
154.597	0.64	2.748	9.979	4.516	4.588992553	1	369
154.601	1.499	2.751	13.404	4.07	2.935207892	1	370
156.455	7.088	2.777	23.653	3.921	3.001097811	1	371
157.701	0.828	2.737	9.691	4.383	4.638492841	1	372
165.751	2.934	2.729	21.46	4.39	3.450583017	1	373
163.263	3.386	2.755	17.165	4.59	2.874602986	1	374
154.288	1.557	2.716	11.116	4.644	4.614737098	1	375
152.182	2.317	2.766	17.989	4.143	4.221216269	1	376
166.746	12.293	2.74	8.496	3.837	1.943539031	1	377
152.955	6.643	2.768	12.527	3.879	3.012202607	1	378
156.473	0.366	2.694	13.048	4.233	4.6192119	1	379
161.37	7.833	2.727	8.488	3.368	2.79521382	1	380
172.177	9.338	2.865	22.361	4.193	2.093943226	1	381
156.408	1.732	2.71	18.396	4.524	4.615720825	1	382
158.426	3.238	2.785	7.179	4.776	3.858738839	1	383
157.994	3.146	2.77	11.2	4.01	3.145261064	1	384
156.951	1.768	2.75	16.127	4.547	3.3030383	1	385
157.954	2.162	2.68	10.467	3.984	4.539023679	1	386
159.738	1.482	2.745	9.374	3.977	3.840836187	1	387
163.56	3.493	2.75	20.611	4.487	3.040618557	1	388
154.049	2.504	2.741	13.878	3.949	3.488915202	1	389
157.283	0.815	2.744	23.274	3.6	3.310914969	1	390
161.933	2.187	2.741	17.171	4.572	4.052185763	1	391
171.228	11.442	2.669	17.919	3.398	2.533535661	1	392
153.234	1.121	2.778	17.898	4.045	3.035566209	1	393
158.768	2.062	2.732	15.442	4.117	3.392715942	1	394
158.852	0.533	2.725	14.772	4.601	4.865075416	1	395
158.201	12.905	2.808	13.914	4.292	2.264716318	1	396
162.752	4.433	2.711	11.519	3.409	2.006624328	1	397
152	1.269	2.726	18.203	4.166	4.334676511	1	398
165.231	6.798	2.741	20.256	3.522	2.254153964	1	399
167.612	3.789	2.727	20.881	4.137	3.115140687	1	400
179.055	16.961	2.811	99.855	4.128	2.021598584	2	401
161.853	9.254	2.754	60.789	3.895	2.383915852	2	402
175.813	8.03	2.761	59.106	3.691	2.316555305	2	403
162.644	10.374	2.681	29.184	3.402	2.44809231	2	404
177.58	8.587	2.756	61.955	3.726	2.275645299	2	405
183.682	11.574	2.767	66.223	4.182	2.759285497	2	406
189.344	15.902	2.706	63.652	3.334	1.270888365	2	407
158.903	4.606	2.786	57.787	4.084	3.010387316	2	408
161.708	8.819	2.794	49.692	3.99	2.432534779	2	409
168.598	5.134	2.69	49.159	4.993	2.680562122	2	410
166.4	5.782	2.758	31.613	4.055	3.562568227	2	411
163.666	9.124	2.698	55.593	3.551	3.306277664	2	412
166.46	7.555	2.728	25.384	5.169	2.225084321	2	413
169.574	9.552	2.775	56.907	4.289	2.635931884	2	414
156.924	6.75	2.77	26.477	3.8	2.435125785	2	415
163.814	3.505	2.669	37.751	4.978	3.876205366	2	416
155.351	4.921	2.749	34.404	3.879	3.053775062	2	417
168.598	5.134	2.69	49.159	4.993	2.680562122	2	418
164.356	4.332	2.751	52.918	5.238	3.115221303	2	419
157.712	6.196	2.786	32.647	4.127	2.814192306	2	420
151.009	5.931	2.774	31.397	3.962	3.843420163	2	421
167.644	9.073	2.726	30.208	4.517	2.85499308	2	422
166.103	7.726	2.768	32.49	3.893	2.448710956	2	423
157.956	6.838	2.771	68.616	3.894	2.808477682	2	424
167.801	8.141	2.758	68.929	4.349	2.418541579	2	425
166.657	8.91	2.686	50.971	3.573	3.279341786	2	426
161.61	1.735	2.738	27.99	4.997	3.523696923	2	427
302.141	34.292	2.661	218.038	3.529	1.372267444	2	428
187.535	5.1	2.663	48.292	4.711	2.043079207	2	429
165.567	8.927	2.764	50.766	3.942	2.750072339	2	430
171.361	11.664	2.736	70.11	3.85	2.7010868	2	431
156.686	7.392	2.774	26.541	3.898	2.881477099	2	432
169.335	6.913	2.721	54.876	4.145	2.489556325	2	433
173.851	5.553	2.73	51.648	3.502	2.795394031	2	434
159.811	6.075	2.699	39.28	4.184	4.186472553	2	435
169.845	10.652	2.735	91.25	3.863	3.926195153	2	436
154.251	6.95	2.772	25.703	4.183	2.437454064	2	437
174.837	4.58	2.734	27.586	4.594	4.046150831	2	438
171.438	5.936	2.703	52.858	4.21	2.613847105	2	439
176.341	6.118	2.728	68.543	4.346	2.559031172	2	440
193.722	6.536	2.689	56.618	3.841	2.743012472	2	441
177.333	6.62	2.772	79.954	4.523	2.174737046	2	442
162.916	2.775	2.745	29.808	3.625	2.473069263	2	443
156.586	14.72	2.745	25.664	3.549	2.385273723	2	444
161.68	10.584	2.798	45.115	4.381	2.517285652	2	445
160.01	5.146	2.757	63.547	4.373	3.393080264	2	446
180.065	10.035	2.778	81.071	4	2.026496493	2	447
165.622	7.214	2.759	55.454	3.794	2.456880504	2	448
164.553	7.026	2.798	35.972	4.313	2.796433477	2	449
162.896	7.928	2.787	31.581	3.972	2.726388931	2	450
161.983	8.353	2.765	52.366	3.71	2.13188801	2	451
163.609	8.124	2.744	42.103	3.709	2.9761743	2	452
190.639	15.285	2.737	112.217	3.751	2.067959376	2	453
162.547	10.96	2.774	51.227	4.022	2.925491033	2	454
188.522	28.775	2.597	46.332	4.232	1.229067202	2	455
175.594	7.19	2.752	45.391	4.687	2.204293666	2	456
160.694	9.239	2.725	36.735	4.12	2.109922607	2	457
171.658	10.958	2.735	93.349	3.648	2.266654963	2	458
165.425	4.974	2.759	37.733	4.209	2.205558911	2	459
166.771	4.641	2.733	49.529	4.33	2.537996553	2	460
163.419	3.836	2.732	26.025	4.731	2.858397623	2	461
181.849	12.489	2.763	83.973	3.997	2.207849711	2	462
159.476	3.865	2.749	39.372	4.28	3.818873552	2	463
158.053	9.135	2.754	37.411	3.675	2.751943897	2	464
164.227	7.265	2.765	44.66	4.089	2.833925084	2	465
160.057	1.83	2.683	26.82	4.538	4.594076671	2	466
