161.866,4.985,2.769,18.233,4.44,651.048
159.357,3.246,2.763,21.893,4.186,19500.516
158.508,6.619,2.747,15.449,3.565,843.686
165.681,2.027,2.718,20.853,3.595,3840.489
171.201,0.911,2.764,17.11,4.348,5941.681
156.732,1.88,2.758,13.114,4.62,15095.779
159.944,5.507,2.701,20.669,4.51,1374.493
161.146,3.423,2.728,24.091,4.632,500.71
161.424,1.852,2.713,12.305,4.675,9166.003
159.764,3.469,2.768,16.819,4.134,19356.686
158.149,0.371,2.744,10.935,4.756,12785.008
161.075,5.417,2.776,17.112,3.954,700.609
159.939,1.149,2.748,18.954,4.372,25291.949
170.572,3.907,2.773,13.298,4.021,1308.993
152.951,1.391,2.719,10.01,4.64,12239.669
157.887,2.439,2.778,24.185,4.256,13105.855
156.592,1.149,2.696,15.615,4.363,5966.273
159.893,2.624,2.742,16.148,4.408,29213.063
163.32,7.223,2.736,23.623,3.642,590.117
156.547,0.535,2.697,15.823,4.532,2522.959
156.044,0.376,2.743,14.152,4.215,28593.133
164.128,0.765,2.755,15.178,3.947,22292.494
154.832,1.809,2.762,9.99,4.207,24661.016
158.956,2.644,2.695,19.29,4.503,6098.249
157.449,3.62,2.742,12.238,4.014,251.853
157.969,3.404,2.782,8.979,4.212,13507.035
158.239,3.212,2.775,8.621,4.797,7043.9
154.537,0.47,2.727,7.253,4.479,23324.176
155.31,1.191,2.751,12.477,4.154,31573.189
152.754,9.391,2.74,19.61,3.802,469.01
158.778,3.129,2.76,14.469,4.484,27840.932
155.379,2.41,2.726,14.583,4.621,24248.926
159.851,0.846,2.723,15.328,4.584,23305.953
153.272,8.97,2.749,16.282,3.774,433.231
156.67,0.936,2.713,10.024,4.495,20714.707
154.128,0.744,2.768,11.96,4.09,23545.441
156.96,0.681,2.719,11.367,4.452,26144.311
156.017,2.444,2.761,20.128,4.616,24617.871
153.517,8.557,2.702,19.218,3.863,868.728
149.658,5.294,2.725,16.144,3.356,2053.454
155.6,-0.097,2.694,9.238,4.514,6003.863
156.427,0.358,2.717,12.947,4.554,23597.32
156.509,1.141,2.69,14.586,4.344,7966.757
152.074,0.968,2.743,16.416,3.848,30908.432
158.934,2.648,2.797,8.979,4.01,2061.87
170.219,1.585,2.786,21.817,4.047,1529.516
157.02,1.432,2.708,14.173,3.511,817.628
155.774,7.309,2.76,14.475,4.208,232.986
165.659,1.716,2.767,8.979,4.777,14677.493
150.729,7.374,2.783,24.517,4.103,658.517
157.276,2.55,2.786,16.017,4.586,12664.144
158.235,0.437,2.74,15.302,4.748,28244.057
155.578,0.231,2.731,12.699,4.273,42019.387
157.037,1.379,2.732,10.544,4.571,38292.641
154.703,4.014,2.764,21.159,4.253,209.921
154.0,6.124,2.687,20.129,4.543,1630.128
158.478,6.519,2.785,23.66,4.008,455.101
155.466,0.843,2.706,13.867,4.674,18455.59
153.146,1.479,2.758,19.382,4.117,42398.359
153.068,2.475,2.794,15.504,4.414,9338.314
154.915,1.236,2.709,13.112,4.3,32697.238
157.111,0.895,2.721,17.809,4.592,35567.715
156.28,0.813,2.688,14.987,3.859,9057.929
155.458,1.729,2.783,12.101,4.855,8696.42
151.081,1.386,2.79,14.645,4.591,8510.5
163.57,7.1,2.748,24.859,4.737,265.836
156.322,1.534,2.726,18.423,4.612,41355.809
156.148,4.676,2.798,18.497,4.032,10516.511
156.209,1.318,2.762,12.98,4.455,44470.527
164.738,6.372,2.712,11.978,4.162,217.394
159.791,6.904,2.772,23.705,3.797,266.101
153.075,7.589,2.76,11.131,3.676,266.329
156.708,7.254,2.775,20.584,3.906,255.116
159.276,3.797,2.759,15.613,4.422,150.704
160.471,0.856,2.684,14.03,4.342,11826.885
171.153,5.659,2.773,21.059,3.955,343.904
157.087,0.608,2.726,13.567,4.698,41813.926
160.023,0.939,2.678,13.723,3.931,5393.195
153.221,0.636,2.768,8.201,4.449,41854.172
160.387,9.989,2.754,16.814,4.078,168.417
151.976,0.258,2.72,11.913,4.615,40000.0
155.32,1.719,2.712,9.851,4.612,41651.105
160.648,7.765,2.734,12.785,3.531,215.011
156.858,3.326,2.706,19.065,4.226,51569.867
161.891,8.802,2.693,21.442,3.861,418.003
156.316,1.351,2.706,14.057,4.643,38102.594
154.558,2.125,2.704,11.386,4.622,37564.48
158.471,8.371,2.795,17.721,4.185,395.153
152.23,3.071,2.81,19.639,4.223,5034.221
158.651,0.049,2.709,13.49,4.684,41522.301
156.851,1.093,2.786,12.268,4.275,41208.832
151.445,2.769,2.784,10.844,4.248,42241.0
158.887,9.608,2.717,11.868,3.4,316.594
164.504,10.505,2.694,21.478,3.976,341.125
150.319,3.772,2.797,12.534,4.261,25258.58
163.191,4.957,2.737,20.696,3.612,115.655
158.392,4.126,2.794,11.621,4.296,42093.594
156.252,8.639,2.686,13.602,3.932,281.312
156.786,10.183,2.799,17.244,4.248,346.078
157.993,12.106,2.721,12.247,3.485,226.711
158.939,6.553,2.808,14.908,4.913,1682.104
149.238,2.868,2.803,13.715,4.695,515.449
154.412,8.118,2.78,24.809,3.988,73779.516
162.029,11.527,2.732,12.541,3.493,146.3
160.482,2.017,2.804,18.321,4.922,16321.237
158.955,12.453,2.761,19.082,3.741,110.494
160.135,1.13,2.665,21.575,4.359,19877.438
165.831,9.919,2.703,12.182,3.292,256.353
165.797,8.267,2.761,23.791,4.023,56.903
149.187,0.453,2.819,11.744,4.347,16757.602
165.002,3.264,2.674,22.467,4.321,146.68
170.123,10.282,2.671,16.989,3.823,369.82
163.051,3.701,2.662,12.321,4.29,212.837
163.131,9.096,2.685,12.204,3.513,125.33
168.745,8.845,2.701,14.126,3.771,60.563
158.811,14.83,2.686,14.453,3.728,140.808
167.102,11.817,2.816,20.459,4.242,189.576
161.141,10.952,2.672,14.896,3.502,139.999
173.455,8.941,2.662,17.994,3.491,321.158
171.958,8.439,2.647,18.166,3.741,434.417
178.18,11.579,2.696,23.757,3.304,110.991
195.417,3.924,2.773,24.152,4.721,297.966
174.488,15.01,2.689,11.355,3.571,64.718
170.269,12.979,2.658,16.047,3.776,74.463
176.321,7.639,2.851,19.026,4.325,41358.176
178.657,12.391,2.675,16.082,3.42,23.756
173.393,8.213,2.745,55.234,4.057,611.242
155.999,7.141,2.746,55.687,4.162,623.656
166.091,7.102,2.745,57.828,3.93,241.685
167.954,7.02,2.747,45.185,4.12,226.714
163.63,9.37,2.74,51.961,4.063,151.635
166.234,6.846,2.723,59.911,4.045,690.223
153.019,7.706,2.748,47.595,4.214,901.625
159.841,6.877,2.743,41.175,4.082,646.184
162.643,7.907,2.756,41.472,4.012,417.225
168.308,7.868,2.771,46.927,4.169,518.415
161.147,9.682,2.756,45.4,3.857,360.719
166.699,9.231,2.746,55.912,3.683,624.791
172.085,6.988,2.763,41.522,4.247,715.84
166.47,14.046,2.741,56.596,4.366,206.456
167.904,5.912,2.771,46.664,3.977,673.094
160.22,11.476,2.761,42.778,4.16,263.157
165.419,7.172,2.778,52.34,4.037,515.733
168.113,5.373,2.762,44.995,4.208,1773.043
175.887,8.487,2.777,47.765,4.081,447.382
159.275,9.52,2.72,51.698,3.806,693.096
168.186,3.222,2.73,56.999,4.321,1923.709
167.893,9.384,2.768,66.681,3.942,287.173
172.301,4.149,2.713,54.67,4.294,773.478
166.826,6.383,2.777,45.791,4.001,511.59
169.385,9.686,2.776,60.983,3.891,367.579
156.521,3.973,2.733,39.922,4.047,876.343
170.591,5.129,2.75,37.705,4.054,1539.367
175.813,8.03,2.761,59.106,3.691,207.279
159.593,5.904,2.775,43.751,4.247,474.903
175.133,3.13,2.76,58.533,4.569,594.826
172.464,11.644,2.738,46.915,3.936,81.4
160.186,7.723,2.761,35.875,4.002,343.545
158.364,2.911,2.726,58.478,4.525,618.546
169.126,12.537,2.752,46.972,4.425,98.666
172.379,8.008,2.785,54.799,4.18,260.928
156.595,6.714,2.752,41.012,3.706,645.113
158.31,4.314,2.764,67.322,3.875,983.843
160.91,3.3,2.757,38.113,4.198,1355.201
157.817,9.028,2.768,44.282,3.744,300.75
165.328,11.187,2.773,42.869,3.882,222.286
163.163,8.016,2.782,42.672,4.172,368.515
161.198,7.968,2.771,36.469,3.994,467.513
163.919,9.493,2.742,39.785,3.621,387.324
159.83,6.554,2.759,33.876,4.335,352.254
153.392,7.573,2.75,36.69,3.787,650.65
158.18,9.058,2.77,40.618,3.77,495.035
172.73,16.46,2.749,56.378,4.349,104.993
169.063,9.817,2.702,63.343,4.104,299.873
164.236,10.022,2.763,73.41,4.229,150.673
157.431,5.946,2.756,76.157,3.97,653.258
159.232,9.583,2.737,35.814,3.705,537.579
160.592,3.715,2.737,32.494,4.16,1034.089
166.742,10.145,2.739,33.154,3.959,136.406
157.828,5.558,2.71,69.242,4.19,299.201
163.269,3.464,2.744,48.666,4.632,2324.853
158.418,7.034,2.751,29.25,4.163,466.041
166.27,8.011,2.792,53.143,3.951,381.098
165.326,11.042,2.781,58.332,3.868,126.796
159.668,4.915,2.745,32.417,4.274,1685.81
164.243,1.527,2.725,37.522,4.433,711.096
152.382,8.546,2.768,38.587,3.788,257.556
152.997,6.403,2.761,31.539,4.086,342.484
173.754,11.702,2.788,63.251,3.979,269.164
169.151,11.766,2.73,79.128,3.957,460.189
153.445,5.292,2.749,39.027,3.704,1726.698
172.21,4.839,2.723,47.924,3.503,934.222
160.551,9.379,2.754,33.25,4.5,1552.538
161.0,6.844,2.753,28.622,4.104,1371.243
160.132,7.909,2.77,30.447,4.095,844.654
181.85,7.608,2.712,49.514,4.486,91.0
163.523,13.228,2.769,31.639,4.077,340.068
172.907,7.512,2.79,39.995,4.102,268.848
162.523,9.655,2.726,46.001,3.442,304.449
153.967,5.658,2.774,32.752,4.158,681.746
163.689,3.541,2.71,45.854,4.585,1316.785
160.876,11.16,2.795,61.933,4.189,351.916
177.579,13.806,2.74,36.835,3.748,112.158
152.158,5.835,2.765,31.987,4.298,1346.611
163.958,1.548,2.737,56.088,4.594,4051.841
161.477,6.653,2.76,57.968,4.661,4462.744
173.108,8.025,2.724,67.159,3.497,177.249
154.751,9.34,2.793,43.812,4.311,673.096
152.744,6.806,2.766,29.707,3.936,850.894
155.1,6.729,2.785,50.236,4.628,1024.596
153.517,4.385,2.738,29.111,3.904,1251.868
156.607,5.094,2.754,30.507,4.569,809.732
169.602,10.369,2.797,57.536,4.397,210.542
162.362,4.316,2.714,41.62,4.689,1271.204
178.102,9.267,2.72,70.056,3.656,98.587
153.508,4.159,2.765,74.262,3.799,1859.439
152.072,6.534,2.785,34.799,4.007,460.066
162.449,10.802,2.794,65.37,4.347,184.114
166.723,13.215,2.714,35.553,3.748,165.064
165.589,3.8,2.765,28.035,4.259,1676.913
167.531,11.957,2.751,84.231,3.862,527.865
148.419,9.635,2.755,28.507,3.778,527.168
153.425,7.57,2.772,27.554,4.287,655.465
160.266,2.981,2.703,33.352,4.112,684.735
180.643,9.209,2.789,70.449,4.407,167.014
160.481,11.249,2.765,28.409,3.806,176.226
155.43,3.784,2.778,29.509,4.102,662.435
150.449,7.285,2.715,32.829,3.76,1288.424
155.934,6.673,2.734,44.07,4.004,11661.8
153.352,7.76,2.8,43.964,4.121,1021.213
161.64,3.494,2.695,46.602,4.59,741.736
162.642,6.865,2.788,33.165,4.42,240.228
158.891,6.916,2.789,32.413,4.16,1325.065
160.249,8.132,2.781,26.729,4.006,528.25
155.738,6.842,2.776,25.847,4.0,470.45
159.978,4.143,2.746,29.187,3.539,408.752
164.372,5.391,2.797,54.118,4.24,3903.691
151.71,4.347,2.748,28.67,4.064,3794.59
170.965,8.171,2.685,51.86,4.568,599.694
174.39,10.791,2.765,79.175,4.691,1313.543
165.467,5.446,2.721,34.613,4.796,1606.923
162.275,4.963,2.799,41.855,4.394,1629.329
166.237,2.219,2.716,52.751,4.957,709.471
153.401,4.833,2.744,28.178,3.582,220.968
156.702,4.332,2.764,26.822,4.075,3346.079
160.262,6.629,2.708,28.938,4.499,1537.074
165.913,1.858,2.73,34.797,4.338,7829.328
175.827,8.588,2.764,85.028,3.742,173.197
171.323,5.833,2.695,39.097,4.657,193.67
181.671,17.121,2.706,66.002,4.112,59.742
161.149,8.212,2.712,35.503,4.774,2335.316
170.05,5.471,2.686,54.78,4.712,609.49
155.962,8.179,2.756,36.095,4.938,1884.448
178.409,11.527,2.73,87.103,3.838,1786.743
163.355,3.53,2.73,34.13,4.626,6467.433
164.725,11.708,2.763,27.681,3.802,50.258
177.058,13.973,2.704,57.083,3.332,818.516
153.028,5.653,2.794,32.898,4.22,2378.833
168.474,2.998,2.714,31.708,3.541,2217.152
163.128,2.494,2.705,36.929,4.698,2651.989
192.533,10.185,2.748,85.0,4.359,77.699
170.655,4.123,2.777,27.191,4.67,1572.672
180.059,3.541,2.698,29.394,4.558,689.438
172.032,6.868,2.676,69.406,4.372,408.684
157.911,3.985,2.778,26.753,3.982,4279.245
172.773,8.431,2.725,35.935,5.045,144.853
163.135,5.277,2.711,43.692,4.05,19419.195
161.4,9.614,2.71,35.328,3.389,94.667
170.216,4.101,2.805,30.2,4.041,296.123
168.705,3.079,2.72,31.113,4.9,1975.922
175.076,8.776,2.699,77.794,4.764,165.645
161.595,3.127,2.781,34.939,4.856,2346.158
185.57,10.935,2.74,92.469,4.467,199.817
162.492,4.538,2.733,29.523,5.05,797.878
160.168,4.064,2.7,33.029,4.772,2373.081
178.476,13.969,2.801,75.621,4.082,73.682
194.149,14.022,2.698,40.441,3.526,116.85
177.374,15.491,2.706,25.961,3.691,113.143
180.578,13.316,2.758,91.815,3.67,208.843
176.269,10.058,2.672,48.141,4.24,56.852
186.77,10.558,2.693,67.779,3.553,48.487
166.139,0.821,2.721,32.046,4.892,4299.573
163.052,3.772,2.713,34.02,5.096,1385.688
159.362,1.826,2.715,30.016,4.945,2306.356
164.651,11.741,2.711,94.102,4.536,720.936
188.996,13.895,2.782,90.163,4.014,126.323
155.267,6.002,2.674,29.785,4.115,1599.611
157.383,6.76,2.708,86.894,3.395,267.856
171.459,15.538,2.813,69.81,4.212,54.561
182.863,7.394,2.721,95.892,4.376,83.197
179.764,15.577,2.753,95.241,3.679,166.336
223.661,14.769,2.74,71.497,3.57,161.514
156.587,3.379,2.819,37.003,4.123,3936.533
